,id,created_at,text
80,1616051153661317121,2023-01-19 12:33:14+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
81,1616051153229254656,2023-01-19 12:33:14+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
82,1616051150729670657,2023-01-19 12:33:13+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
83,1616051143184109568,2023-01-19 12:33:11+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
84,1616051140038365189,2023-01-19 12:33:11+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
85,1616051136611352576,2023-01-19 12:33:10+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
86,1616051136439681025,2023-01-19 12:33:10+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
87,1616051132408766464,2023-01-19 12:33:09+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
88,1616051131813335040,2023-01-19 12:33:09+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
89,1616051127165898752,2023-01-19 12:33:08+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
90,1616051117720322048,2023-01-19 12:33:05+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
91,1616051116084727813,2023-01-19 12:33:05+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
92,1616051114083770369,2023-01-19 12:33:05+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
93,1616051113790169091,2023-01-19 12:33:04+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
94,1616051111097507840,2023-01-19 12:33:04+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
95,1616051110971854854,2023-01-19 12:33:04+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
96,1616050848127410178,2023-01-19 12:32:01+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
97,1616046675545698305,2023-01-19 12:15:26+00:00,"GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

Gubernur Provinsi Jawa Barat Ridwan Kamil atau yang akrab disapa Kang Emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022.

#POLISIPENOLONGPRESISI https://t.co/oA4kiGbpLl"
98,1616046497434591232,2023-01-19 12:14:44+00:00,"GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

Gubernur Provinsi Jawa Barat Ridwan Kamil atau yang akrab disapa Kang Emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022.

#POLISIPENOLONGPRESISI https://t.co/G1oiwcpmeW"
99,1616044571628273664,2023-01-19 12:07:05+00:00,"RT @CirebonPolresta: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

Gubernur Provinsi Jawa Barat Ridwan Kamil atau yan…"
100,1616043810135605249,2023-01-19 12:04:03+00:00,"GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

Gubernur Provinsi Jawa Barat Ridwan Kamil atau yang akrab disapa Kang Emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022.

#POLISIPENOLONGPRESISI https://t.co/hTZCIWMfLm"
101,1616043601590616064,2023-01-19 12:03:13+00:00,"GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

Gubernur Provinsi Jawa Barat Ridwan Kamil atau yang akrab disapa Kang Emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022. https://t.co/c50ubRptKl"
